method	record_id	host_id	host_locus	source_copy_id	homology_component_id	true_family	top_family	top_score	threshold	accepted	correct
ntv2_l2_cross_entropy	interval|hg38|chr11|46757572|46757885|-|659827	human:hg38	chr11	coord|human:hg38|chr11|46757572|46757885|-|659827	hc|1336	AluSx4	AluSx4	0.9929772615	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|151445239|151445579|+|228937	human:hg38	chr1	coord|human:hg38|chr1|151445239|151445579|+|228937	hc|0247	AluSz	AluSx1	0.9897604585	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|43264328|43264664|-|87468	human:hg38	chr1	coord|human:hg38|chr1|43264328|43264664|-|87468	hc|0255	AluSz	AluJr	0.9262948036	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|39149251|39149587|+|78849	human:hg38	chr1	coord|human:hg38|chr1|39149251|39149587|+|78849	hc|0257	AluSz	AluSc	0.9916254282	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|65509129|65509463|-|683570	human:hg38	chr11	coord|human:hg38|chr11|65509129|65509463|-|683570	hc|0262	AluSz	AluSx1	0.993863225	0.9937865138053894	1	0
ntv2_l2_cross_entropy	interval|hg38|chr1|34812663|34812995|+|69705	human:hg38	chr1	coord|human:hg38|chr1|34812663|34812995|+|69705	hc|0270	AluSz	AluSx1	0.9918221235	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|64920259|64920602|+|130343	human:hg38	chr1	coord|human:hg38|chr1|64920259|64920602|+|130343	hc|0548	AluSz6	AluSc	0.9909824729	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|151214341|151214680|-|228444	human:hg38	chr1	coord|human:hg38|chr1|151214341|151214680|-|228444	hc|0552	AluSz6	FLAM_C	0.9916172028	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|32925494|32925826|-|637504	human:hg38	chr11	coord|human:hg38|chr11|32925494|32925826|-|637504	hc|0563	AluSz6	AluSc	0.9895499945	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|89693625|89693955|-|166470	human:hg38	chr1	coord|human:hg38|chr1|89693625|89693955|-|166470	hc|0569	AluSz6	AluSz	0.9903267622	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr13|44823732|44824061|-|1061640	human:hg38	chr13	coord|human:hg38|chr13|44823732|44824061|-|1061640	hc|0570	AluSz6	AluSx	0.9897695184	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|48477285|48477608|-|663453	human:hg38	chr11	coord|human:hg38|chr11|48477285|48477608|-|663453	hc|0584	AluSz6	AluSz	0.9898774028	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|80437386|80437733|-|713337	human:hg38	chr11	coord|human:hg38|chr11|80437386|80437733|-|713337	hc|0161	AluY	AluY	0.9897093773	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|85101440|85101784|+|159742	human:hg38	chr1	coord|human:hg38|chr1|85101440|85101784|+|159742	hc|0163	AluY	AluSx1	0.9938492775	0.9937865138053894	1	0
ntv2_l2_cross_entropy	interval|hg38|chr13|41739816|41740154|-|1056818	human:hg38	chr13	coord|human:hg38|chr13|41739816|41740154|-|1056818	hc|0175	AluY	AluSx3	0.9927861691	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|221434071|221434409|+|336872	human:hg38	chr1	coord|human:hg38|chr1|221434071|221434409|+|336872	hc|0178	AluY	AluSq2	0.9942377806	0.9937865138053894	1	0
ntv2_l2_cross_entropy	interval|hg38|chr11|121442641|121442977|-|776778	human:hg38	chr11	coord|human:hg38|chr11|121442641|121442977|-|776778	hc|0186	AluY	AluY	0.9581824541	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr13|76437647|76437983|+|1105147	human:hg38	chr13	coord|human:hg38|chr13|76437647|76437983|+|1105147	hc|0189	AluY	AluY	0.9884610176	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr13|63650949|63651284|+|1088717	human:hg38	chr13	coord|human:hg38|chr13|63650949|63651284|+|1088717	hc|0191	AluY	AluSc	0.9922292829	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|83117210|83117545|-|156808	human:hg38	chr1	coord|human:hg38|chr1|83117210|83117545|-|156808	hc|0193	AluY	AluSc	0.9920876622	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|119609295|119609458|-|773745	human:hg38	chr11	coord|human:hg38|chr11|119609295|119609458|-|773745	hc|1140	FLAM_A	FLAM_A	0.9868235588	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr13|89140328|89140478|-|1121240	human:hg38	chr13	coord|human:hg38|chr13|89140328|89140478|-|1121240	hc|1149	FLAM_A	FLAM_C	0.9887987375	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|33296830|33296968|-|66963	human:hg38	chr1	coord|human:hg38|chr1|33296830|33296968|-|66963	hc|1161	FLAM_A	MER5A	0.9892446399	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|118663886|118664023|+|211106	human:hg38	chr1	coord|human:hg38|chr1|118663886|118664023|+|211106	hc|1169	FLAM_A	FLAM_C	0.9898272753	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|65137695|65137877|-|682748	human:hg38	chr11	coord|human:hg38|chr11|65137695|65137877|-|682748	hc|0946	FLAM_C	AluJr4	0.9885929823	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|90131115|90131294|+|728506	human:hg38	chr11	coord|human:hg38|chr11|90131115|90131294|+|728506	hc|0947	FLAM_C	FLAM_A	0.9917026758	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|232646991|232647163|+|355335	human:hg38	chr1	coord|human:hg38|chr1|232646991|232647163|+|355335	hc|0956	FLAM_C	AluJr4	0.9885172248	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|121277375|121277546|-|214919	human:hg38	chr1	coord|human:hg38|chr1|121277375|121277546|-|214919	hc|0958	FLAM_C	FLAM_C	0.988348484	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|206295864|206296035|-|313952	human:hg38	chr1	coord|human:hg38|chr1|206295864|206296035|-|313952	hc|0958	FLAM_C	FLAM_C	0.990226984	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr11|14744991|14745155|-|609450	human:hg38	chr11	coord|human:hg38|chr11|14744991|14745155|-|609450	hc|0968	FLAM_C	MER5A	0.9879156351	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr13|27506531|27506693|-|1034939	human:hg38	chr13	coord|human:hg38|chr13|27506531|27506693|-|1034939	hc|0973	FLAM_C	FLAM_C	0.9789372683	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|106701999|106703583|+|191553	human:hg38	chr1	coord|human:hg38|chr1|106701999|106703583|+|191553	hc|0788	L2	L2	0.9738056064	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr13|65927645|65928885|-|1091485	human:hg38	chr13	coord|human:hg38|chr13|65927645|65928885|-|1091485	hc|0799	L2	L2	0.9855368733	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|164180320|164181378|-|250014	human:hg38	chr1	coord|human:hg38|chr1|164180320|164181378|-|250014	hc|0810	L2	L2	0.9881821871	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr11|41892290|41893249|+|651076	human:hg38	chr11	coord|human:hg38|chr11|41892290|41893249|+|651076	hc|0817	L2	L3	0.9878376722	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|192762415|192763343|+|292952	human:hg38	chr1	coord|human:hg38|chr1|192762415|192763343|+|292952	hc|0821	L2	L2	0.9850177765	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|92907989|92908900|-|171958	human:hg38	chr1	coord|human:hg38|chr1|92907989|92908900|-|171958	hc|0824	L2	L2	0.9897944331	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|175559963|175561216|-|267617	human:hg38	chr1	coord|human:hg38|chr1|175559963|175561216|-|267617	hc|0865	L3	L2	0.9533131123	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|115376060|115377031|+|205871	human:hg38	chr1	coord|human:hg38|chr1|115376060|115377031|+|205871	hc|0866	L3	L2	0.9680167437	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr13|94943214|94944182|+|1128855	human:hg38	chr13	coord|human:hg38|chr13|94943214|94944182|+|1128855	hc|0867	L3	L2	0.9599475861	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|221560476|221561234|+|337077	human:hg38	chr1	coord|human:hg38|chr1|221560476|221561234|+|337077	hc|0877	L3	L3	0.9876422286	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|60068299|60068986|-|121401	human:hg38	chr1	coord|human:hg38|chr1|60068299|60068986|-|121401	hc|0882	L3	L3	0.9935144186	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|185491905|185492543|-|283713	human:hg38	chr1	coord|human:hg38|chr1|185491905|185492543|-|283713	hc|0890	L3	L3	0.9938182831	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr13|32448237|32448846|+|1042915	human:hg38	chr13	coord|human:hg38|chr13|32448237|32448846|+|1042915	hc|0897	L3	L3	0.9895629287	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr13|26132818|26133008|-|1032488	human:hg38	chr13	coord|human:hg38|chr13|26132818|26133008|-|1032488	hc|1025	MER5A	MER5A	0.9903543591	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|116173109|116173298|-|207142	human:hg38	chr1	coord|human:hg38|chr1|116173109|116173298|-|207142	hc|1034	MER5A	MER5A	0.9936897755	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr13|109330217|109330406|+|1149011	human:hg38	chr13	coord|human:hg38|chr13|109330217|109330406|+|1149011	hc|1039	MER5A	MER5A	0.9816995859	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr11|37688484|37688673|+|645340	human:hg38	chr11	coord|human:hg38|chr11|37688484|37688673|+|645340	hc|1043	MER5A	MER5A	0.9933328032	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr11|87960158|87960346|-|725499	human:hg38	chr11	coord|human:hg38|chr11|87960158|87960346|-|725499	hc|1052	MER5A	MER5A	0.9935638905	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr11|79244051|79244239|-|711160	human:hg38	chr11	coord|human:hg38|chr11|79244051|79244239|-|711160	hc|1059	MER5A	MER5A	0.9926197529	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr11|17682878|17683214|-|614237	human:hg38	chr11	coord|human:hg38|chr11|17682878|17683214|-|614237	hc|0120	MIR	MIRc	0.9952710271	0.9937865138053894	1	0
ntv2_l2_cross_entropy	interval|hg38|chr1|205488833|205489105|+|312550	human:hg38	chr1	coord|human:hg38|chr1|205488833|205489105|+|312550	hc|0124	MIR	MIRc	0.9874972105	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr13|60851003|60851268|-|1085231	human:hg38	chr13	coord|human:hg38|chr13|60851003|60851268|-|1085231	hc|0130	MIR	MIR	0.9941481352	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr1|204487958|204488223|-|310684	human:hg38	chr1	coord|human:hg38|chr1|204487958|204488223|-|310684	hc|0131	MIR	MIRb	0.9917160869	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|178263260|178263524|-|271633	human:hg38	chr1	coord|human:hg38|chr1|178263260|178263524|-|271633	hc|0135	MIR	MIR3	0.9937390089	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|201087144|201087407|-|304438	human:hg38	chr1	coord|human:hg38|chr1|201087144|201087407|-|304438	hc|0138	MIR	MIRb	0.984615624	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|195834144|195834407|+|297028	human:hg38	chr1	coord|human:hg38|chr1|195834144|195834407|+|297028	hc|0141	MIR	MIRc	0.9854168296	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|120146407|120146670|-|774610	human:hg38	chr11	coord|human:hg38|chr11|120146407|120146670|-|774610	hc|0142	MIR	MIRc	0.988846004	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|115260156|115260418|+|205716	human:hg38	chr1	coord|human:hg38|chr1|115260156|115260418|+|205716	hc|0145	MIR	MIR	0.994772315	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr1|157997127|157997389|+|240588	human:hg38	chr1	coord|human:hg38|chr1|157997127|157997389|+|240588	hc|0146	MIR	MIR3	0.9941170216	0.9937865138053894	1	0
ntv2_l2_cross_entropy	interval|hg38|chr13|39790122|39790383|+|1053620	human:hg38	chr13	coord|human:hg38|chr13|39790122|39790383|+|1053620	hc|0154	MIR	MIRc	0.9932525754	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|10787039|10787260|-|16483	human:hg38	chr1	coord|human:hg38|chr1|10787039|10787260|-|16483	hc|0507	MIR3	MIRc	0.9857509136	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|72088660|72088881|+|695954	human:hg38	chr11	coord|human:hg38|chr11|72088660|72088881|+|695954	hc|0509	MIR3	MIRb	0.9870346785	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|92345709|92345926|+|731517	human:hg38	chr11	coord|human:hg38|chr11|92345709|92345926|+|731517	hc|0511	MIR3	MIRb	0.9860610962	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|156965347|156965560|+|239002	human:hg38	chr1	coord|human:hg38|chr1|156965347|156965560|+|239002	hc|0514	MIR3	MIR3	0.9931505919	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr13|40350403|40350604|+|1054403	human:hg38	chr13	coord|human:hg38|chr13|40350403|40350604|+|1054403	hc|0538	MIR3	MIR3	0.9928354025	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr11|40320570|40320771|+|648820	human:hg38	chr11	coord|human:hg38|chr11|40320570|40320771|+|648820	hc|0539	MIR3	MIRb	0.9864805341	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|26633262|26633462|-|627690	human:hg38	chr11	coord|human:hg38|chr11|26633262|26633462|-|627690	hc|0541	MIR3	MIRc	0.9929553866	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|130436464|130436664|-|790637	human:hg38	chr11	coord|human:hg38|chr11|130436464|130436664|-|790637	hc|0542	MIR3	MIR3	0.9941539764	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr1|56039075|56039274|+|113524	human:hg38	chr1	coord|human:hg38|chr1|56039075|56039274|+|113524	hc|0543	MIR3	MIRb	0.9818361998	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|57401601|57401800|-|116197	human:hg38	chr1	coord|human:hg38|chr1|57401601|57401800|-|116197	hc|0546	MIR3	MIR	0.990288198	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|17595764|17596060|-|30300	human:hg38	chr1	coord|human:hg38|chr1|17595764|17596060|-|30300	hc|0001	MIRb	MIR3	0.9921498299	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|118110852|118111117|+|210369	human:hg38	chr1	coord|human:hg38|chr1|118110852|118111117|+|210369	hc|0004	MIRb	MIRb	0.9899750352	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|177770561|177770824|+|270820	human:hg38	chr1	coord|human:hg38|chr1|177770561|177770824|+|270820	hc|0006	MIRb	MIRb	0.9914065003	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|30049395|30049656|+|59400	human:hg38	chr1	coord|human:hg38|chr1|30049395|30049656|+|59400	hc|0013	MIRb	MIR	0.9919240475	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|49173199|49173460|-|99040	human:hg38	chr1	coord|human:hg38|chr1|49173199|49173460|-|99040	hc|0014	MIRb	MIRc	0.9918916821	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|215812855|215813114|+|328988	human:hg38	chr1	coord|human:hg38|chr1|215812855|215813114|+|328988	hc|0023	MIRb	MIRc	0.9912540317	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|48485253|48485511|-|97699	human:hg38	chr1	coord|human:hg38|chr1|48485253|48485511|-|97699	hc|0030	MIRb	MIRc	0.9927856326	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|15146959|15147216|+|25032	human:hg38	chr1	coord|human:hg38|chr1|15146959|15147216|+|25032	hc|0039	MIRb	MIR3	0.9927729368	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|18409434|18409690|+|32027	human:hg38	chr1	coord|human:hg38|chr1|18409434|18409690|+|32027	hc|0365	MIRc	MIR3	0.9893477559	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr1|154518952|154519205|+|234180	human:hg38	chr1	coord|human:hg38|chr1|154518952|154519205|+|234180	hc|0375	MIRc	L3	0.9849931002	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|86787791|86788042|-|723650	human:hg38	chr11	coord|human:hg38|chr11|86787791|86788042|-|723650	hc|0388	MIRc	MIRc	0.9953430295	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr11|109649300|109649551|+|756882	human:hg38	chr11	coord|human:hg38|chr11|109649300|109649551|+|756882	hc|0389	MIRc	MIRb	0.9800153971	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr13|93594630|93595001|-|1126968	human:hg38	chr13	coord|human:hg38|chr13|93594630|93595001|-|1126968	hc|1180	MLT1A0	MIR3	0.9947254658	0.9937865138053894	1	0
ntv2_l2_cross_entropy	interval|hg38|chr11|80422277|80422648|-|713307	human:hg38	chr11	coord|human:hg38|chr11|80422277|80422648|-|713307	hc|1182	MLT1A0	MLT1A0	0.9895112514	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr11|103361120|103361490|+|747247	human:hg38	chr11	coord|human:hg38|chr11|103361120|103361490|+|747247	hc|1186	MLT1A0	MLT1A0	0.991646409	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|230776034|230776402|-|352429	human:hg38	chr1	coord|human:hg38|chr1|230776034|230776402|-|352429	hc|1195	MLT1A0	MIR3	0.9944447279	0.9937865138053894	1	0
ntv2_l2_cross_entropy	interval|hg38|chr13|93104826|93105194|+|1126379	human:hg38	chr13	coord|human:hg38|chr13|93104826|93105194|+|1126379	hc|1197	MLT1A0	MIR3	0.9936623573	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr11|11511587|11511955|+|604100	human:hg38	chr11	coord|human:hg38|chr11|11511587|11511955|+|604100	hc|1204	MLT1A0	MER5A	0.9947433472	0.9937865138053894	1	0
ntv2_l2_cross_entropy	interval|hg38|chr1|216537061|216537429|+|329857	human:hg38	chr1	coord|human:hg38|chr1|216537061|216537429|+|329857	hc|1205	MLT1A0	MLT1A0	0.9888203144	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|233552614|233552982|+|356749	human:hg38	chr1	coord|human:hg38|chr1|233552614|233552982|+|356749	hc|1206	MLT1A0	MLT1A0	0.9902234077	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr13|74861844|74862212|+|1102905	human:hg38	chr13	coord|human:hg38|chr13|74861844|74862212|+|1102905	hc|1209	MLT1A0	MLT1A0	0.9875798225	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|39271118|39271551|-|79084	human:hg38	chr1	coord|human:hg38|chr1|39271118|39271551|-|79084	hc|1103	MSTA	MSTA	0.995459199	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr1|158504271|158504703|-|241301	human:hg38	chr1	coord|human:hg38|chr1|158504271|158504703|-|241301	hc|1104	MSTA	MSTA	0.9921044707	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|70425502|70425933|-|139372	human:hg38	chr1	coord|human:hg38|chr1|70425502|70425933|-|139372	hc|1107	MSTA	MSTA	0.9748069048	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr11|27261709|27262139|-|628626	human:hg38	chr11	coord|human:hg38|chr11|27261709|27262139|-|628626	hc|1110	MSTA	MSTA	0.9940078259	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr1|6855251|6855679|-|8968	human:hg38	chr1	coord|human:hg38|chr1|6855251|6855679|-|8968	hc|1116	MSTA	MSTA	0.9909622669	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|165081178|165081604|-|251271	human:hg38	chr1	coord|human:hg38|chr1|165081178|165081604|-|251271	hc|1125	MSTA	MSTA	0.9941469431	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr1|16778473|16778899|-|28488	human:hg38	chr1	coord|human:hg38|chr1|16778473|16778899|-|28488	hc|1127	MSTA	MSTA	0.9946646094	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr1|234803657|234804083|+|358716	human:hg38	chr1	coord|human:hg38|chr1|234803657|234804083|+|358716	hc|1127	MSTA	MSTA	0.9941516519	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr1|72838319|72838745|+|142592	human:hg38	chr1	coord|human:hg38|chr1|72838319|72838745|+|142592	hc|1130	MSTA	MSTA	0.9904829264	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|227426183|227426609|-|347368	human:hg38	chr1	coord|human:hg38|chr1|227426183|227426609|-|347368	hc|1133	MSTA	MSTA	0.9934118986	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr13|110764425|110764851|+|1150752	human:hg38	chr13	coord|human:hg38|chr13|110764425|110764851|+|1150752	hc|1134	MSTA	MSTA	0.9925948381	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|231876067|231876493|+|354328	human:hg38	chr1	coord|human:hg38|chr1|231876067|231876493|+|354328	hc|1138	MSTA	MSTA	0.9921363592	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|223046494|223046863|-|339402	human:hg38	chr1	coord|human:hg38|chr1|223046494|223046863|-|339402	hc|1385	THE1B	THE1B	0.9934774637	0.9937865138053894	0	1
ntv2_l2_cross_entropy	interval|hg38|chr1|49187824|49188193|+|99070	human:hg38	chr1	coord|human:hg38|chr1|49187824|49188193|+|99070	hc|1387	THE1B	THE1B	0.9961154461	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr1|235008729|235009098|-|359088	human:hg38	chr1	coord|human:hg38|chr1|235008729|235009098|-|359088	hc|1393	THE1B	THE1B	0.997458756	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr13|55835770|55836139|+|1078771	human:hg38	chr13	coord|human:hg38|chr13|55835770|55836139|+|1078771	hc|1396	THE1B	MSTA	0.9880052209	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr13|65203411|65203780|+|1090603	human:hg38	chr13	coord|human:hg38|chr13|65203411|65203780|+|1090603	hc|1398	THE1B	THE1B	0.996671319	0.9937865138053894	1	1
ntv2_l2_cross_entropy	interval|hg38|chr13|103267225|103267594|+|1141746	human:hg38	chr13	coord|human:hg38|chr13|103267225|103267594|+|1141746	hc|1399	THE1B	MIR3	0.994594574	0.9937865138053894	1	0
ntv2_l2_cross_entropy	interval|hg38|chr1|78120524|78120892|-|150333	human:hg38	chr1	coord|human:hg38|chr1|78120524|78120892|-|150333	hc|1402	THE1B	MSTA	0.9904836416	0.9937865138053894	0	0
ntv2_l2_cross_entropy	interval|hg38|chr13|32104654|32105022|+|1042390	human:hg38	chr13	coord|human:hg38|chr13|32104654|32105022|+|1042390	hc|1409	THE1B	THE1B	0.9954305291	0.9937865138053894	1	1
