exp_id	model_dir	data_jsonl	chrom	window	stride	weight_mode	threshold	n_windows	merge_mode	postprocess	iou_threshold	boundary_tol_bp	ignored_bp	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate	deleted_segments	deleted_true_backed_segments	deleted_true_backed_rate
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	crf_style_penalty4	0.9	10	0	272188	29352	11831	178149	0.9026596803077536	0.9583443361183582	0.9296689146610332	0.577838134765625	0.6134847005208334	491520	409	398	99	299	310	0.24874371859296482	0.24205378973105135	0.24535315985130113	0.9595713617032794	0.15577889447236182	0.15158924205378974	0.15365551425030977	5.0	0.6758793969849246	67	0.23880597014925373	0.12481802846339748	0.9975550122249389	0.06845965770171149	0.07823960880195599	103	27	0.2621359223300971
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	crf_style_penalty4	0.9	25	0	272188	29352	11831	178149	0.9026596803077536	0.9583443361183582	0.9296689146610332	0.577838134765625	0.6134847005208334	491520	409	398	99	299	310	0.24874371859296482	0.24205378973105135	0.24535315985130113	0.9595713617032794	0.22110552763819097	0.21515892420537897	0.218091697645601	5.0	0.6758793969849246	67	0.23880597014925373	0.12481802846339748	0.9975550122249389	0.06845965770171149	0.07823960880195599	103	27	0.2621359223300971
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_connect_same_true	0.8	5	0	274065	29336	9954	178165	0.9033094815112672	0.9649530489157415	0.933114296414831	0.577838134765625	0.6172709147135417	491520	409	534	175	359	234	0.32771535580524347	0.4278728606356968	0.3711558854718982	0.9297934291450776	0.08614232209737828	0.11246943765281174	0.09756097560975611	7.5	0.4887640449438202	219	0.0958904109589041	0.04861529488697314	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_connect_same_true	0.8	10	0	274065	29336	9954	178165	0.9033094815112672	0.9649530489157415	0.933114296414831	0.577838134765625	0.6172709147135417	491520	409	534	175	359	234	0.32771535580524347	0.4278728606356968	0.3711558854718982	0.9297934291450776	0.16104868913857678	0.21026894865525672	0.18239660657476137	7.5	0.4887640449438202	219	0.0958904109589041	0.04861529488697314	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_connect_same_true	0.8	25	0	274065	29336	9954	178165	0.9033094815112672	0.9649530489157415	0.933114296414831	0.577838134765625	0.6172709147135417	491520	409	534	175	359	234	0.32771535580524347	0.4278728606356968	0.3711558854718982	0.9297934291450776	0.2602996254681648	0.33985330073349634	0.29480381760339347	7.5	0.4887640449438202	219	0.0958904109589041	0.04861529488697314	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_connect_same_true	0.9	5	0	274065	29336	9954	178165	0.9033094815112672	0.9649530489157415	0.933114296414831	0.577838134765625	0.6172709147135417	491520	409	534	125	409	284	0.2340823970037453	0.3056234718826406	0.2651113467656416	0.9605628152389357	0.08426966292134831	0.1100244498777506	0.09544008483563095	5.5	0.4887640449438202	219	0.0958904109589041	0.04861529488697314	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_connect_same_true	0.9	10	0	274065	29336	9954	178165	0.9033094815112672	0.9649530489157415	0.933114296414831	0.577838134765625	0.6172709147135417	491520	409	534	125	409	284	0.2340823970037453	0.3056234718826406	0.2651113467656416	0.9605628152389357	0.14606741573033707	0.19070904645476772	0.16542948038176034	5.5	0.4887640449438202	219	0.0958904109589041	0.04861529488697314	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_connect_same_true	0.9	25	0	274065	29336	9954	178165	0.9033094815112672	0.9649530489157415	0.933114296414831	0.577838134765625	0.6172709147135417	491520	409	534	125	409	284	0.2340823970037453	0.3056234718826406	0.2651113467656416	0.9605628152389357	0.21161048689138576	0.2762836185819071	0.23966065747614	5.5	0.4887640449438202	219	0.0958904109589041	0.04861529488697314	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_fill_supported_true	0.8	5	0	279268	0	4751	207501	1.0	0.9832722458708748	0.9915655784706553	0.577838134765625	0.5681722005208333	491520	409	381	381	0	28	1.0	0.9315403422982885	0.9645569620253165	1.0	1.0	0.9315403422982885	0.9645569620253165	0.0	1.0	20	1.0	1.0	0.9315403422982885	0.0	0.06845965770171149	701	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_fill_supported_true	0.8	10	0	279268	0	4751	207501	1.0	0.9832722458708748	0.9915655784706553	0.577838134765625	0.5681722005208333	491520	409	381	381	0	28	1.0	0.9315403422982885	0.9645569620253165	1.0	1.0	0.9315403422982885	0.9645569620253165	0.0	1.0	20	1.0	1.0	0.9315403422982885	0.0	0.06845965770171149	701	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_fill_supported_true	0.8	25	0	279268	0	4751	207501	1.0	0.9832722458708748	0.9915655784706553	0.577838134765625	0.5681722005208333	491520	409	381	381	0	28	1.0	0.9315403422982885	0.9645569620253165	1.0	1.0	0.9315403422982885	0.9645569620253165	0.0	1.0	20	1.0	1.0	0.9315403422982885	0.0	0.06845965770171149	701	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_fill_supported_true	0.9	5	0	279268	0	4751	207501	1.0	0.9832722458708748	0.9915655784706553	0.577838134765625	0.5681722005208333	491520	409	381	381	0	28	1.0	0.9315403422982885	0.9645569620253165	1.0	1.0	0.9315403422982885	0.9645569620253165	0.0	1.0	20	1.0	1.0	0.9315403422982885	0.0	0.06845965770171149	701	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_fill_supported_true	0.9	10	0	279268	0	4751	207501	1.0	0.9832722458708748	0.9915655784706553	0.577838134765625	0.5681722005208333	491520	409	381	381	0	28	1.0	0.9315403422982885	0.9645569620253165	1.0	1.0	0.9315403422982885	0.9645569620253165	0.0	1.0	20	1.0	1.0	0.9315403422982885	0.0	0.06845965770171149	701	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	reverse	oracle_fill_supported_true	0.9	25	0	279268	0	4751	207501	1.0	0.9832722458708748	0.9915655784706553	0.577838134765625	0.5681722005208333	491520	409	381	381	0	28	1.0	0.9315403422982885	0.9645569620253165	1.0	1.0	0.9315403422982885	0.9645569620253165	0.0	1.0	20	1.0	1.0	0.9315403422982885	0.0	0.06845965770171149	701	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	raw_threshold	0.8	5	0	272842	26669	11177	180832	0.9109581951914955	0.9606469989683789	0.9351430089284184	0.577838134765625	0.609356689453125	491520	409	606	161	445	248	0.26567656765676567	0.39364303178484106	0.3172413793103448	0.9269787151048029	0.06765676567656766	0.10024449877750612	0.08078817733990148	7.5	0.5610561056105611	267	0.2958801498127341	0.04798502687872778	1.1491442542787287	0.12469437652811736	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	raw_threshold	0.8	10	0	272842	26669	11177	180832	0.9109581951914955	0.9606469989683789	0.9351430089284184	0.577838134765625	0.609356689453125	491520	409	606	161	445	248	0.26567656765676567	0.39364303178484106	0.3172413793103448	0.9269787151048029	0.11716171617161716	0.17359413202933985	0.1399014778325123	7.5	0.5610561056105611	267	0.2958801498127341	0.04798502687872778	1.1491442542787287	0.12469437652811736	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	raw_threshold	0.8	25	0	272842	26669	11177	180832	0.9109581951914955	0.9606469989683789	0.9351430089284184	0.577838134765625	0.609356689453125	491520	409	606	161	445	248	0.26567656765676567	0.39364303178484106	0.3172413793103448	0.9269787151048029	0.20627062706270627	0.3056234718826406	0.24630541871921185	7.5	0.5610561056105611	267	0.2958801498127341	0.04798502687872778	1.1491442542787287	0.12469437652811736	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	raw_threshold	0.9	5	0	272842	26669	11177	180832	0.9109581951914955	0.9606469989683789	0.9351430089284184	0.577838134765625	0.609356689453125	491520	409	606	115	491	294	0.18976897689768976	0.28117359413202936	0.22660098522167488	0.9574466019473966	0.066006600660066	0.097799511002445	0.07881773399014778	6.0	0.5610561056105611	267	0.2958801498127341	0.04798502687872778	1.1491442542787287	0.12469437652811736	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	raw_threshold	0.9	10	0	272842	26669	11177	180832	0.9109581951914955	0.9606469989683789	0.9351430089284184	0.577838134765625	0.609356689453125	491520	409	606	115	491	294	0.18976897689768976	0.28117359413202936	0.22660098522167488	0.9574466019473966	0.10726072607260725	0.15892420537897312	0.12807881773399016	6.0	0.5610561056105611	267	0.2958801498127341	0.04798502687872778	1.1491442542787287	0.12469437652811736	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	raw_threshold	0.9	25	0	272842	26669	11177	180832	0.9109581951914955	0.9606469989683789	0.9351430089284184	0.577838134765625	0.609356689453125	491520	409	606	115	491	294	0.18976897689768976	0.28117359413202936	0.22660098522167488	0.9574466019473966	0.16336633663366337	0.24205378973105135	0.1950738916256158	6.0	0.5610561056105611	267	0.2958801498127341	0.04798502687872778	1.1491442542787287	0.12469437652811736	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	crf_style_penalty4	0.8	5	0	272888	26609	11131	180892	0.9111543688250634	0.9608089599639461	0.935323110248905	0.577838134765625	0.6093282063802083	491520	409	357	142	215	267	0.39775910364145656	0.3471882640586797	0.37075718015665793	0.9329454720592982	0.12324929971988796	0.10757946210268948	0.11488250652741515	6.5	0.7030812324929971	42	0.40476190476190477	0.24273458585306878	0.9755501222493888	0.0488997555012225	0.07579462102689487	123	32	0.2601626016260163
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	crf_style_penalty4	0.8	10	0	272888	26609	11131	180892	0.9111543688250634	0.9608089599639461	0.935323110248905	0.577838134765625	0.6093282063802083	491520	409	357	142	215	267	0.39775910364145656	0.3471882640586797	0.37075718015665793	0.9329454720592982	0.19607843137254902	0.17114914425427874	0.18276762402088775	6.5	0.7030812324929971	42	0.40476190476190477	0.24273458585306878	0.9755501222493888	0.0488997555012225	0.07579462102689487	123	32	0.2601626016260163
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	crf_style_penalty4	0.8	25	0	272888	26609	11131	180892	0.9111543688250634	0.9608089599639461	0.935323110248905	0.577838134765625	0.6093282063802083	491520	409	357	142	215	267	0.39775910364145656	0.3471882640586797	0.37075718015665793	0.9329454720592982	0.32212885154061627	0.28117359413202936	0.3002610966057441	6.5	0.7030812324929971	42	0.40476190476190477	0.24273458585306878	0.9755501222493888	0.0488997555012225	0.07579462102689487	123	32	0.2601626016260163
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	crf_style_penalty4	0.9	5	0	272888	26609	11131	180892	0.9111543688250634	0.9608089599639461	0.935323110248905	0.577838134765625	0.6093282063802083	491520	409	357	106	251	303	0.2969187675070028	0.2591687041564792	0.2767624020887728	0.9606396919267883	0.12044817927170869	0.10513447432762836	0.1122715404699739	5.5	0.7030812324929971	42	0.40476190476190477	0.24273458585306878	0.9755501222493888	0.0488997555012225	0.07579462102689487	123	32	0.2601626016260163
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	crf_style_penalty4	0.9	10	0	272888	26609	11131	180892	0.9111543688250634	0.9608089599639461	0.935323110248905	0.577838134765625	0.6093282063802083	491520	409	357	106	251	303	0.2969187675070028	0.2591687041564792	0.2767624020887728	0.9606396919267883	0.1792717086834734	0.15647921760391198	0.1671018276762402	5.5	0.7030812324929971	42	0.40476190476190477	0.24273458585306878	0.9755501222493888	0.0488997555012225	0.07579462102689487	123	32	0.2601626016260163
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	crf_style_penalty4	0.9	25	0	272888	26609	11131	180892	0.9111543688250634	0.9608089599639461	0.935323110248905	0.577838134765625	0.6093282063802083	491520	409	357	106	251	303	0.2969187675070028	0.2591687041564792	0.2767624020887728	0.9606396919267883	0.2605042016806723	0.2273838630806846	0.24281984334203657	5.5	0.7030812324929971	42	0.40476190476190477	0.24273458585306878	0.9755501222493888	0.0488997555012225	0.07579462102689487	123	32	0.2601626016260163
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	oracle_connect_same_true	0.8	5	0	274688	26669	9331	180832	0.9115036319050163	0.9671465641383147	0.938501065981523	0.577838134765625	0.6131123860677083	491520	409	517	175	342	234	0.33849129593810445	0.4278728606356968	0.3779697624190064	0.9301595445944849	0.09671179883945841	0.12224938875305623	0.1079913606911447	7.0	0.48549323017408125	203	0.07389162561576355	0.0432320397025334	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	oracle_connect_same_true	0.8	10	0	274688	26669	9331	180832	0.9115036319050163	0.9671465641383147	0.938501065981523	0.577838134765625	0.6131123860677083	491520	409	517	175	342	234	0.33849129593810445	0.4278728606356968	0.3779697624190064	0.9301595445944849	0.16054158607350097	0.20293398533007334	0.1792656587473002	7.0	0.48549323017408125	203	0.07389162561576355	0.0432320397025334	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	oracle_connect_same_true	0.8	25	0	274688	26669	9331	180832	0.9115036319050163	0.9671465641383147	0.938501065981523	0.577838134765625	0.6131123860677083	491520	409	517	175	342	234	0.33849129593810445	0.4278728606356968	0.3779697624190064	0.9301595445944849	0.2727272727272727	0.34474327628361856	0.30453563714902804	7.0	0.48549323017408125	203	0.07389162561576355	0.0432320397025334	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	oracle_connect_same_true	0.9	5	0	274688	26669	9331	180832	0.9115036319050163	0.9671465641383147	0.938501065981523	0.577838134765625	0.6131123860677083	491520	409	517	127	390	282	0.24564796905222436	0.3105134474327628	0.27429805615550756	0.9602724099627209	0.09477756286266925	0.1198044009779951	0.10583153347732181	6.0	0.48549323017408125	203	0.07389162561576355	0.0432320397025334	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	oracle_connect_same_true	0.9	10	0	274688	26669	9331	180832	0.9115036319050163	0.9671465641383147	0.938501065981523	0.577838134765625	0.6131123860677083	491520	409	517	127	390	282	0.24564796905222436	0.3105134474327628	0.27429805615550756	0.9602724099627209	0.1470019342359768	0.18581907090464547	0.16414686825053992	6.0	0.48549323017408125	203	0.07389162561576355	0.0432320397025334	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	oracle_connect_same_true	0.9	25	0	274688	26669	9331	180832	0.9115036319050163	0.9671465641383147	0.938501065981523	0.577838134765625	0.6131123860677083	491520	409	517	127	390	282	0.24564796905222436	0.3105134474327628	0.27429805615550756	0.9602724099627209	0.21663442940038685	0.27383863080684595	0.24190064794816413	6.0	0.48549323017408125	203	0.07389162561576355	0.0432320397025334	0.9315403422982885	0.0	0.06845965770171149	0	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	oracle_fill_supported_true	0.8	5	0	279099	0	4920	207501	1.0	0.9826772152567258	0.991262932458206	0.577838134765625	0.567828369140625	491520	409	381	381	0	28	1.0	0.9315403422982885	0.9645569620253165	1.0	1.0	0.9315403422982885	0.9645569620253165	0.0	1.0	20	1.0	1.0	0.9315403422982885	0.0	0.06845965770171149	709	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	oracle_fill_supported_true	0.8	10	0	279099	0	4920	207501	1.0	0.9826772152567258	0.991262932458206	0.577838134765625	0.567828369140625	491520	409	381	381	0	28	1.0	0.9315403422982885	0.9645569620253165	1.0	1.0	0.9315403422982885	0.9645569620253165	0.0	1.0	20	1.0	1.0	0.9315403422982885	0.0	0.06845965770171149	709	0	0.0
PIPE-TEFM-FINAL-FRAGSANITY-20260630	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/animal_fine/mouse/chr1/mouse/test/data.jsonl.gz	chr1	4096	4096	triangular	0.5	120	mean_logit	oracle_fill_supported_true	0.8	25	0	279099	0	4920	207501	1.0	0.9826772152567258	0.991262932458206	0.577838134765625	0.567828369140625	491520	409	381	381	0	28	1.0	0.9315403422982885	0.9645569620253165	1.0	1.0	0.9315403422982885	0.9645569620253165	0.0	1.0	20	1.0	1.0	0.9315403422982885	0.0	0.06845965770171149	709	0	0.0
