_path	boundary_f1_100bp	boundary_precision_100bp	boundary_recall_100bp	bp_f1	bp_fn	bp_fp	bp_n	bp_positive_rate_pred	bp_positive_rate_true	bp_precision	bp_recall	bp_tn	bp_tp	chrom	data_jsonl	exp_id	mean_matched_iou	mean_pred_fragments_per_true_te	mean_pred_segment_len	median_boundary_error_bp	median_pred_fragments_per_true_te	missed_true_te_rate	model	model_dir	model_key	n_windows	pred_segments	pred_short_fragment_rate	segment_f1_iou50	segment_fn	segment_fp	segment_precision_iou50	segment_recall_iou50	segment_tp	species	split_true_te_rate	stride	threshold	true_segments	variant	weight_mode	window
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/soybean/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.17786704568455658	0.0	2217702.0	2457600.0	1.0	0.09761474609375	0.09761474609375	1.0	0.0	239898.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1.0	0.0	0.0	763.0	1.0	0.0	0.0	0.0	soybean	0.0	4096	0.35	763.0	crf_style_penalty4	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0	899828	2457600	1.0	0.6338590494791667	0.6338590494791667	1.0	0	1557772	chr1	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1	0.0	0.0	693	1	0.0	0.0	0	teosinte	0.0	4096	0.35	693	raw_threshold	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0.0	899828.0	2457600.0	1.0	0.6338590494791667	0.6338590494791667	1.0	0.0	1557772.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1.0	0.0	0.0	693.0	1.0	0.0	0.0	0.0	teosinte	0.0	4096	0.35	693.0	raw_threshold	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0	899828	2457600	1.0	0.6338590494791667	0.6338590494791667	1.0	0	1557772	chr1	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1	0.0	0.0	693	1	0.0	0.0	0	teosinte	0.0	4096	0.35	693	gap50_min80	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0.0	899828.0	2457600.0	1.0	0.6338590494791667	0.6338590494791667	1.0	0.0	1557772.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1.0	0.0	0.0	693.0	1.0	0.0	0.0	0.0	teosinte	0.0	4096	0.35	693.0	gap50_min80	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0	899828	2457600	1.0	0.6338590494791667	0.6338590494791667	1.0	0	1557772	chr1	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1	0.0	0.0	693	1	0.0	0.0	0	teosinte	0.0	4096	0.35	693	gap100_min100	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0.0	899828.0	2457600.0	1.0	0.6338590494791667	0.6338590494791667	1.0	0.0	1557772.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1.0	0.0	0.0	693.0	1.0	0.0	0.0	0.0	teosinte	0.0	4096	0.35	693.0	gap100_min100	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0	899828	2457600	1.0	0.6338590494791667	0.6338590494791667	1.0	0	1557772	chr1	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1	0.0	0.0	693	1	0.0	0.0	0	teosinte	0.0	4096	0.35	693	gap200_min100	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0.0	899828.0	2457600.0	1.0	0.6338590494791667	0.6338590494791667	1.0	0.0	1557772.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1.0	0.0	0.0	693.0	1.0	0.0	0.0	0.0	teosinte	0.0	4096	0.35	693.0	gap200_min100	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0	899828	2457600	1.0	0.6338590494791667	0.6338590494791667	1.0	0	1557772	chr1	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1	0.0	0.0	693	1	0.0	0.0	0	teosinte	0.0	4096	0.35	693	hmm_penalty2	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0.0	899828.0	2457600.0	1.0	0.6338590494791667	0.6338590494791667	1.0	0.0	1557772.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1.0	0.0	0.0	693.0	1.0	0.0	0.0	0.0	teosinte	0.0	4096	0.35	693.0	hmm_penalty2	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0	899828	2457600	1.0	0.6338590494791667	0.6338590494791667	1.0	0	1557772	chr1	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1	0.0	0.0	693	1	0.0	0.0	0	teosinte	0.0	4096	0.35	693	crf_style_penalty4	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu/teosinte/summary_w4096_s4096.tsv	0.0	0.0	0.0	0.7759042001587898	0.0	899828.0	2457600.0	1.0	0.6338590494791667	0.6338590494791667	1.0	0.0	1557772.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.0	1.0	2457600.0	nan	1.0	0.0	plant_from_invert_pu	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu	generanno	600	1.0	0.0	0.0	693.0	1.0	0.0	0.0	0.0	teosinte	0.0	4096	0.35	693.0	crf_style_penalty4	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.001877787340583679	0.000998502246630055	0.015727391874180863	0.21349619860653507	5391	1722421	2457600	0.7962760416666667	0.09761474609375	0.11983425041698008	0.9775279493784859	495281	234507	18	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6570465122343797	1.1572739187418086	162.83308370777166	112.5	1.0	0.009174311926605505	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	12018	0.8441504410051589	0.006415773413660903	722	11977	0.0034115493426526877	0.053735255570117955	41	soybean	0.027522935779816515	4096	0.35	763	raw_threshold	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.0018777873405836792	0.000998502246630055	0.015727391874180863	0.2134961986065351	5391.0	1722421.0	2457600.0	0.7962760416666667	0.09761474609375	0.11983425041698008	0.9775279493784859	495281.0	234507.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6570465122343797	1.1572739187418086	162.83308370777166	112.5	1.0	0.009174311926605505	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	12018.0	0.8441504410051589	0.006415773413660903	722.0	11977.0	0.0034115493426526877	0.053735255570117955	41.0	soybean	0.027522935779816515	4096	0.35	763.0	raw_threshold	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.0070052539404553416	0.005259697567389875	0.010484927916120577	0.211096089158485	5065	1750161	2457600	0.8076961263020833	0.09761474609375	0.11830413593189702	0.9788868602489391	467541	234833	18	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.7000935682237135	0.9934469200524246	1305.0585141354372	124.5	1.0	0.01310615989515072	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	1521	0.0	0.02276707530647986	737	1495	0.017094017094017096	0.03407601572739188	26	soybean	0.005242463958060288	4096	0.35	763	gap50_min80	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.0070052539404553416	0.005259697567389875	0.010484927916120577	0.211096089158485	5065.0	1750161.0	2457600.0	0.8076961263020833	0.09761474609375	0.11830413593189701	0.9788868602489392	467541.0	234833.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.7000935682237135	0.9934469200524246	1305.0585141354372	124.5	1.0	0.01310615989515072	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	1521.0	0.0	0.02276707530647986	737.0	1495.0	0.017094017094017096	0.03407601572739188	26.0	soybean	0.005242463958060288	4096	0.35	763.0	gap50_min80	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.0041841004184100415	0.0034812880765883376	0.005242463958060288	0.20780914207818865	4827	1787405	2457600	0.8229475911458334	0.09761474609375	0.11622931495849642	0.9798789485531351	430297	235071	18	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6510962419214805	0.9908256880733946	1760.2053959965187	162.5	1.0	0.01310615989515072	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	1149	0.0	0.01882845188284519	745	1131	0.015665796344647518	0.023591087811271297	18	soybean	0.003931847968545216	4096	0.35	763	gap100_min100	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.0041841004184100415	0.0034812880765883376	0.005242463958060288	0.20780914207818865	4827.0	1787405.0	2457600.0	0.8229475911458334	0.09761474609375	0.11622931495849642	0.9798789485531351	430297.0	235071.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6510962419214805	0.9908256880733946	1760.2053959965187	162.5	1.0	0.01310615989515072	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	1149.0	0.0	0.01882845188284519	745.0	1131.0	0.015665796344647518	0.023591087811271297	18.0	soybean	0.003931847968545216	4096	0.35	763.0	gap100_min100	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.0013596193065941536	0.0014124293785310734	0.001310615989515072	0.20022619193843771	4345	1877418	2457600	0.8597701009114583	0.09761474609375	0.11147952338200572	0.9818881357910445	340284	235553	18	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6236925326786197	0.9882044560943644	2984.4223163841807	523.0	1.0	0.01310615989515072	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	708	0.0	0.013596193065941536	753	698	0.014124293785310734	0.01310615989515072	10	soybean	0.001310615989515072	4096	0.35	763	gap200_min100	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.0013596193065941536	0.0014124293785310737	0.001310615989515072	0.20022619193843771	4345.0	1877418.0	2457600.0	0.8597701009114583	0.09761474609375	0.1114795233820057	0.9818881357910446	340284.0	235553.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6236925326786197	0.9882044560943644	2984.4223163841807	523.0	1.0	0.01310615989515072	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	708.0	0.0	0.013596193065941536	753.0	698.0	0.014124293785310734	0.01310615989515072	10.0	soybean	0.001310615989515072	4096	0.35	763.0	gap200_min100	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.026845637583892617	0.018759770713913496	0.047182175622542594	0.2470873505033136	9705	1393161	2457600	0.66054443359375	0.09761474609375	0.14180086413684262	0.9595453067553711	824541	230193	18	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6658242975281573	0.9973787680209698	845.9374674309536	85.0	1.0	0.02621231979030144	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	1919	0.09484106305367379	0.05891126025354214	684	1840	0.04116727462219906	0.10353866317169069	79	soybean	0.011795543905635648	4096	0.35	763	hmm_penalty2	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.026845637583892617	0.018759770713913496	0.047182175622542594	0.2470873505033136	9705.0	1393161.0	2457600.0	0.66054443359375	0.09761474609375	0.14180086413684262	0.9595453067553712	824541.0	230193.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6658242975281573	0.9973787680209698	845.9374674309535	85.0	1.0	0.02621231979030144	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	1919.0	0.09484106305367379	0.058911260253542146	684.0	1840.0	0.04116727462219906	0.10353866317169069	79.0	soybean	0.011795543905635648	4096	0.35	763.0	hmm_penalty2	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.02608695652173913	0.01867572156196944	0.04325032765399738	0.2470803988878528	9646	1393632	2457600	0.6607600911458333	0.09761474609375	0.14179091609991848	0.9597912446122936	824070	230252	18	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6728937829414833	0.9960681520314548	919.0062252405206	84.0	1.0	0.02621231979030144	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	1767	0.06395019807583475	0.05770750988142292	690	1694	0.041312959818902095	0.09567496723460026	73	soybean	0.010484927916120577	4096	0.35	763	crf_style_penalty4	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/soybean/summary_w4096_s4096.tsv	0.02608695652173913	0.01867572156196944	0.04325032765399738	0.2470803988878528	9646.0	1393632.0	2457600.0	0.6607600911458333	0.09761474609375	0.14179091609991848	0.9597912446122935	824070.0	230252.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/soybean/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6728937829414834	0.9960681520314548	919.0062252405206	84.0	1.0	0.02621231979030144	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	1767.0	0.06395019807583475	0.057707509881422925	690.0	1694.0	0.041312959818902095	0.09567496723460026	73.0	soybean	0.010484927916120577	4096	0.35	763.0	crf_style_penalty4	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/teosinte/summary_w4096_s4096.tsv	0.013179571663920923	0.008539709649871904	0.02886002886002886	0.7918141158503328	15328	795759	2457600	0.951417236328125	0.6338590494791667	0.659670695829233	0.9901603058727465	104069	1542444	chr1	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.7310697729234944	1.608946608946609	998.3787361229719	453.5	1.0	0.007215007215007215	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	2342	0.8526900085397097	0.040856672158154854	631	2280	0.026473099914602904	0.08946608946608947	62	teosinte	0.11255411255411256	4096	0.35	693	raw_threshold	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/teosinte/summary_w4096_s4096.tsv	0.013179571663920923	0.008539709649871904	0.02886002886002886	0.7918141158503328	15328.0	795759.0	2457600.0	0.951417236328125	0.6338590494791667	0.659670695829233	0.9901603058727466	104069.0	1542444.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.7310697729234944	1.608946608946609	998.378736122972	453.5	1.0	0.007215007215007215	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	2342.0	0.8526900085397097	0.040856672158154854	631.0	2280.0	0.026473099914602904	0.08946608946608947	62.0	teosinte	0.11255411255411256	4096	0.35	693.0	raw_threshold	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/teosinte/summary_w4096_s4096.tsv	0.019438444924406047	0.03862660944206009	0.012987012987012988	0.7915235054429677	13943	799304	2457600	0.9534232584635417	0.6338590494791667	0.6588738240637642	0.991049396188916	100524	1543829	chr1	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.7103214655490477	1.02020202020202	10056.364806866954	284.0	1.0	0.007215007215007215	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	233	0.0	0.06911447084233262	661	201	0.13733905579399142	0.046176046176046176	32	teosinte	0.017316017316017316	4096	0.35	693	gap50_min80	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/teosinte/summary_w4096_s4096.tsv	0.019438444924406047	0.03862660944206009	0.012987012987012988	0.7915235054429677	13943.0	799304.0	2457600.0	0.9534232584635417	0.6338590494791667	0.6588738240637642	0.991049396188916	100524.0	1543829.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.7103214655490477	1.02020202020202	10056.364806866954	284.0	1.0	0.007215007215007215	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	233.0	0.0	0.06911447084233262	661.0	201.0	0.13733905579399142	0.046176046176046176	32.0	teosinte	0.017316017316017316	4096	0.35	693.0	gap50_min80	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/teosinte/summary_w4096_s4096.tsv	0.013714285714285714	0.03296703296703297	0.008658008658008658	0.7910206126113575	13309	802753	2457600	0.9550846354166667	0.6338590494791667	0.6579978152841494	0.9914563877127076	97075	1544463	chr1	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6972235066602167	1.0086580086580086	12896.791208791208	385.5	1.0	0.007215007215007215	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	182	0.0	0.064	665	154	0.15384615384615385	0.04040404040404041	28	teosinte	0.008658008658008658	4096	0.35	693	gap100_min100	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/teosinte/summary_w4096_s4096.tsv	0.013714285714285714	0.03296703296703297	0.008658008658008658	0.7910206126113575	13309.0	802753.0	2457600.0	0.9550846354166667	0.6338590494791667	0.6579978152841494	0.9914563877127076	97075.0	1544463.0	WEIGHTED_MEAN	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6972235066602167	1.0086580086580086	12896.79120879121	385.5	1.0	0.007215007215007215	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	182.0	0.0	0.064	665.0	154.0	0.15384615384615385	0.04040404040404041	28.0	teosinte	0.008658008658008658	4096	0.35	693.0	gap100_min100	triangular	4096
reports/tefm_extend/PIPE-TEFM-EXTEND-20260620/pu_segment/plant_from_invert_pu_tv/teosinte/summary_w4096_s4096.tsv	0.007125890736342043	0.020134228187919462	0.004329004329004329	0.7893509829606534	12132	812818	2457600	0.9596590169270833	0.6338590494791667	0.6553604092165305	0.9922119539958351	87010	1545640	chr1	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/data/plant_eval_only/teosinte/test/data.jsonl.gz	PIPE-TEFM-EXTEND-20260620	0.6958741253719973	1.0057720057720059	15828.577181208053	623.5	1.0	0.007215007215007215	plant_from_invert_pu_tv	software_outputs/tefm_extend/PIPE-TEFM-EXTEND-20260620/runs/plant_from_invert_pu_tv	generanno	600	149	0.0	0.0498812351543943	672	128	0.14093959731543623	0.030303030303030304	21	teosinte	0.007215007215007215	4096	0.35	693	gap200_min100	triangular	4096
