model_tag	panel	species	eval_chrom	variant	iou_threshold	boundary_tol_bp	window	stride	n_windows	source_tsv	model_dir	data_jsonl	chrom	exp_id	weight_mode	threshold	ignored_bp	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate	path_panel
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.7	5	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	1	386	223	0.0025839793281653	0.0044642857142857	0.0032733224222585	0.7651821862348178	0.0	0.0	0.0	58.0	0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.7	10	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	1	386	223	0.0025839793281653	0.0044642857142857	0.0032733224222585	0.7651821862348178	0.0	0.0	0.0	58.0	0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.7	25	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	1	386	223	0.0025839793281653	0.0044642857142857	0.0032733224222585	0.7651821862348178	0.0	0.0	0.0	58.0	0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.7	50	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	1	386	223	0.0025839793281653	0.0044642857142857	0.0032733224222585	0.7651821862348178	0.0	0.0	0.0	58.0	0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.7	100	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	1	386	223	0.0025839793281653	0.0044642857142857	0.0032733224222585	0.7651821862348178	0.0	0.0	0.0	58.0	0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.8	5	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	0	387	224	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.8	10	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	0	387	224	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.8	25	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	0	387	224	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.8	50	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	0	387	224	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.8	100	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	0	387	224	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.9	5	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	0	387	224	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.9	10	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	0	387	224	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.9	25	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	0	387	224	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.9	50	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	0	387	224	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016132.3	crf_style_penalty4	0.9	100	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016132.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016132.3/brachypodium/test/data.jsonl.gz	NC_016132.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	55593	44246	207827	4607534	0.5568264906499464	0.211043200971832	0.3060791336209151	0.0535929361979166	0.0203122965494791	4915200	224	387	0	387	224	0.0	0.0	0.0	0.0	0.0	0.0	0.0		0.421188630490956	170	0.2529411764705882	0.0049980292874667	0.7455357142857143	0.1696428571428571	0.7857142857142857	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.5	5	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	2	809	168	0.002466091245376	0.0117647058823529	0.0040774719673802	0.6905732370540516	0.0	0.0	0.0	236.25	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.5	10	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	2	809	168	0.002466091245376	0.0117647058823529	0.0040774719673802	0.6905732370540516	0.0	0.0	0.0	236.25	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.5	25	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	2	809	168	0.002466091245376	0.0117647058823529	0.0040774719673802	0.6905732370540516	0.0	0.0	0.0	236.25	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.5	50	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	2	809	168	0.002466091245376	0.0117647058823529	0.0040774719673802	0.6905732370540516	0.0	0.0	0.0	236.25	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.5	100	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	2	809	168	0.002466091245376	0.0117647058823529	0.0040774719673802	0.6905732370540516	0.0	0.0	0.0	236.25	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.7	5	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	1	810	169	0.001233045622688	0.0058823529411764	0.0020387359836901	0.8049620951068229	0.0	0.0	0.0	141.5	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.7	10	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	1	810	169	0.001233045622688	0.0058823529411764	0.0020387359836901	0.8049620951068229	0.0	0.0	0.0	141.5	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.7	25	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	1	810	169	0.001233045622688	0.0058823529411764	0.0020387359836901	0.8049620951068229	0.0	0.0	0.0	141.5	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.7	50	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	1	810	169	0.001233045622688	0.0058823529411764	0.0020387359836901	0.8049620951068229	0.0	0.0	0.0	141.5	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.7	100	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	1	810	169	0.001233045622688	0.0058823529411764	0.0020387359836901	0.8049620951068229	0.0	0.0	0.0	141.5	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.8	5	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	1	810	169	0.001233045622688	0.0058823529411764	0.0020387359836901	0.8049620951068229	0.0	0.0	0.0	141.5	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.8	10	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	1	810	169	0.001233045622688	0.0058823529411764	0.0020387359836901	0.8049620951068229	0.0	0.0	0.0	141.5	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
ntv2_250m_w4096	plant_fine	brachypodium	NC_016133.3	raw_threshold	0.8	25	4096	4096	1200	reports/tefm_final/PIPE-TEFM-FINAL-STRICTSEG-20260629/strict_segment/ntv2_250m_w4096/plant_fine/brachypodium_NC_016133.3.tsv	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/runs/ntv2_250m_H0_w4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-EBAR-20260629/data/w4096/plant_fine/brachypodium/NC_016133.3/brachypodium/test/data.jsonl.gz	NC_016133.3	PIPE-TEFM-FINAL-STRICTSEG-20260629	triangular	0.5	0	28188	18913	129511	4738588	0.5984586314515615	0.1787455849434682	0.2752734375	0.0320839436848958	0.0095827229817708	4915200	170	811	1	810	169	0.001233045622688	0.0058823529411764	0.0020387359836901	0.8049620951068229	0.0	0.0	0.0	141.5	0.5043156596794082	684	0.47953216374269	0.0034426784074037	2.429411764705882	0.1294117647058823	0.8588235294117647	plant_fine
