package_id	atom_id	seqid	start0	end0	overlap_role	package_censored	name	score	strand	source	attributes
S1-00220	P3:3R:12485131:12485132	3R	12485131	12485132	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485137:12485138	3R	12485137	12485138	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485143:12485144	3R	12485143	12485144	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485149:12485151	3R	12485149	12485151	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485152:12485153	3R	12485152	12485153	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485155:12485156	3R	12485155	12485156	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485158:12485159	3R	12485158	12485159	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485164:12485165	3R	12485164	12485165	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485168:12485169	3R	12485168	12485169	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485170:12485171	3R	12485170	12485171	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485173:12485174	3R	12485173	12485174	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485176:12485178	3R	12485176	12485178	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485182:12485183	3R	12485182	12485183	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485185:12485186	3R	12485185	12485186	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485188:12485189	3R	12485188	12485189	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485191:12485192	3R	12485191	12485192	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485194:12485195	3R	12485194	12485195	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485200:12485201	3R	12485200	12485201	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485203:12485204	3R	12485203	12485204	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485207:12485213	3R	12485207	12485213	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485221:12485222	3R	12485221	12485222	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485224:12485225	3R	12485224	12485225	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485227:12485228	3R	12485227	12485228	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485230:12485231	3R	12485230	12485231	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485233:12485234	3R	12485233	12485234	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485236:12485238	3R	12485236	12485238	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485243:12485244	3R	12485243	12485244	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485245:12485246	3R	12485245	12485246	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485247:12485280	3R	12485247	12485280	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485281:12485286	3R	12485281	12485286	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485287:12485293	3R	12485287	12485293	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485294:12485295	3R	12485294	12485295	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485296:12485297	3R	12485296	12485297	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485299:12485301	3R	12485299	12485301	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485305:12485307	3R	12485305	12485307	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485308:12485309	3R	12485308	12485309	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485310:12485312	3R	12485310	12485312	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485315:12485316	3R	12485315	12485316	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485317:12485318	3R	12485317	12485318	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485320:12485322	3R	12485320	12485322	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485323:12485324	3R	12485323	12485324	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485326:12485327	3R	12485326	12485327	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485332:12485333	3R	12485332	12485333	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485335:12485336	3R	12485335	12485336	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485416:12485417	3R	12485416	12485417	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485428:12485430	3R	12485428	12485430	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485446:12485448	3R	12485446	12485448	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485452:12485454	3R	12485452	12485454	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485455:12485456	3R	12485455	12485456	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485467:12485468	3R	12485467	12485468	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485469:12485474	3R	12485469	12485474	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485476:12485477	3R	12485476	12485477	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485485:12485487	3R	12485485	12485487	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485488:12485490	3R	12485488	12485490	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485491:12485493	3R	12485491	12485493	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485494:12485496	3R	12485494	12485496	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485497:12485502	3R	12485497	12485502	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485504:12485505	3R	12485504	12485505	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485506:12485507	3R	12485506	12485507	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485509:12485514	3R	12485509	12485514	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485516:12485517	3R	12485516	12485517	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485518:12485539	3R	12485518	12485539	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485540:12485542	3R	12485540	12485542	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485543:12485548	3R	12485543	12485548	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485549:12485557	3R	12485549	12485557	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485558:12485575	3R	12485558	12485575	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485576:12485578	3R	12485576	12485578	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485579:12485590	3R	12485579	12485590	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485591:12485635	3R	12485591	12485635	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485637:12485772	3R	12485637	12485772	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485773:12485774	3R	12485773	12485774	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485780:12485781	3R	12485780	12485781	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12485782:12485784	3R	12485782	12485784	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486739:12486745	3R	12486739	12486745	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486755:12486756	3R	12486755	12486756	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486757:12486786	3R	12486757	12486786	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486787:12486794	3R	12486787	12486794	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486795:12486824	3R	12486795	12486824	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486825:12486890	3R	12486825	12486890	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486891:12486924	3R	12486891	12486924	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486926:12486928	3R	12486926	12486928	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486929:12486933	3R	12486929	12486933	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486936:12486937	3R	12486936	12486937	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486938:12486939	3R	12486938	12486939	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486941:12486946	3R	12486941	12486946	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486947:12486953	3R	12486947	12486953	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486954:12486967	3R	12486954	12486967	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486969:12486970	3R	12486969	12486970	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486971:12486973	3R	12486971	12486973	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12486977:12486979	3R	12486977	12486979	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487011:12487014	3R	12487011	12487014	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487015:12487035	3R	12487015	12487035	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487039:12487047	3R	12487039	12487047	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487049:12487056	3R	12487049	12487056	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487058:12487060	3R	12487058	12487060	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487061:12487075	3R	12487061	12487075	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487076:12487139	3R	12487076	12487139	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487140:12487172	3R	12487140	12487172	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487173:12487175	3R	12487173	12487175	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487177:12487238	3R	12487177	12487238	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487239:12487384	3R	12487239	12487384	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487388:12487389	3R	12487388	12487389	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12487390:12487393	3R	12487390	12487393	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488261:12488268	3R	12488261	12488268	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488277:12488278	3R	12488277	12488278	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488279:12488284	3R	12488279	12488284	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488286:12488316	3R	12488286	12488316	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488317:12488345	3R	12488317	12488345	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488347:12488348	3R	12488347	12488348	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488349:12488412	3R	12488349	12488412	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488413:12488432	3R	12488413	12488432	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488433:12488444	3R	12488433	12488444	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488445:12488446	3R	12488445	12488446	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488451:12488453	3R	12488451	12488453	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488454:12488455	3R	12488454	12488455	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488464:12488468	3R	12488464	12488468	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488469:12488471	3R	12488469	12488471	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488472:12488474	3R	12488472	12488474	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488476:12488478	3R	12488476	12488478	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488479:12488480	3R	12488479	12488480	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488481:12488484	3R	12488481	12488484	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488485:12488489	3R	12488485	12488489	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488499:12488501	3R	12488499	12488501	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488534:12488536	3R	12488534	12488536	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488539:12488552	3R	12488539	12488552	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488553:12488557	3R	12488553	12488557	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488561:12488562	3R	12488561	12488562	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488563:12488569	3R	12488563	12488569	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488571:12488576	3R	12488571	12488576	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488577:12488578	3R	12488577	12488578	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488581:12488582	3R	12488581	12488582	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488583:12488597	3R	12488583	12488597	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488598:12488661	3R	12488598	12488661	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488662:12488673	3R	12488662	12488673	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488674:12488694	3R	12488674	12488694	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488695:12488697	3R	12488695	12488697	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488699:12488707	3R	12488699	12488707	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488708:12488709	3R	12488708	12488709	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488710:12488760	3R	12488710	12488760	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488761:12488924	3R	12488761	12488924	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488929:12488931	3R	12488929	12488931	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12488936:12488937	3R	12488936	12488937	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489581:12489583	3R	12489581	12489583	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489599:12489602	3R	12489599	12489602	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489604:12489626	3R	12489604	12489626	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489627:12489634	3R	12489627	12489634	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489635:12489663	3R	12489635	12489663	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489665:12489666	3R	12489665	12489666	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489667:12489730	3R	12489667	12489730	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489731:12489735	3R	12489731	12489735	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489736:12489738	3R	12489736	12489738	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489739:12489750	3R	12489739	12489750	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489751:12489762	3R	12489751	12489762	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489763:12489764	3R	12489763	12489764	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489769:12489771	3R	12489769	12489771	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489772:12489773	3R	12489772	12489773	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489781:12489786	3R	12489781	12489786	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489787:12489789	3R	12489787	12489789	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489790:12489793	3R	12489790	12489793	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489794:12489802	3R	12489794	12489802	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489803:12489807	3R	12489803	12489807	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489811:12489812	3R	12489811	12489812	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489817:12489819	3R	12489817	12489819	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489851:12489854	3R	12489851	12489854	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489855:12489870	3R	12489855	12489870	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489871:12489875	3R	12489871	12489875	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489879:12489887	3R	12489879	12489887	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489889:12489896	3R	12489889	12489896	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489898:12489979	3R	12489898	12489979	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12489980:12490012	3R	12489980	12490012	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12490013:12490015	3R	12490013	12490015	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12490016:12490072	3R	12490016	12490072	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12490073:12490211	3R	12490073	12490211	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12490212:12490215	3R	12490212	12490215	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12490217:12490218	3R	12490217	12490218	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12490219:12490222	3R	12490219	12490222	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491179:12491180	3R	12491179	12491180	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491181:12491184	3R	12491181	12491184	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491185:12491186	3R	12491185	12491186	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491187:12491188	3R	12491187	12491188	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491192:12491193	3R	12491192	12491193	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491195:12491196	3R	12491195	12491196	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491198:12491215	3R	12491198	12491215	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491216:12491217	3R	12491216	12491217	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491236:12491239	3R	12491236	12491239	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491240:12491241	3R	12491240	12491241	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491242:12491259	3R	12491242	12491259	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491260:12491277	3R	12491260	12491277	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491280:12491285	3R	12491280	12491285	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491286:12491311	3R	12491286	12491311	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491312:12491320	3R	12491312	12491320	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12491358:12491360	3R	12491358	12491360	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492313:12492314	3R	12492313	12492314	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492352:12492353	3R	12492352	12492353	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492355:12492356	3R	12492355	12492356	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492370:12492371	3R	12492370	12492371	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492376:12492377	3R	12492376	12492377	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492379:12492380	3R	12492379	12492380	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492382:12492383	3R	12492382	12492383	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492385:12492386	3R	12492385	12492386	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492403:12492404	3R	12492403	12492404	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492406:12492407	3R	12492406	12492407	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492424:12492425	3R	12492424	12492425	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492433:12492434	3R	12492433	12492434	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492442:12492443	3R	12492442	12492443	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492445:12492446	3R	12492445	12492446	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492448:12492449	3R	12492448	12492449	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492451:12492452	3R	12492451	12492452	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492454:12492455	3R	12492454	12492455	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492505:12492506	3R	12492505	12492506	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492562:12492563	3R	12492562	12492563	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492574:12492575	3R	12492574	12492575	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492586:12492587	3R	12492586	12492587	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492592:12492594	3R	12492592	12492594	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492598:12492599	3R	12492598	12492599	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492601:12492602	3R	12492601	12492602	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492616:12492617	3R	12492616	12492617	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492637:12492638	3R	12492637	12492638	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492800:12492805	3R	12492800	12492805	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492806:12492829	3R	12492806	12492829	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492830:12492875	3R	12492830	12492875	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492876:12492911	3R	12492876	12492911	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492913:12492914	3R	12492913	12492914	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492915:12492927	3R	12492915	12492927	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492928:12492972	3R	12492928	12492972	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12492973:12493004	3R	12492973	12493004	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493005:12493007	3R	12493005	12493007	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493008:12493027	3R	12493008	12493027	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493028:12493045	3R	12493028	12493045	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493046:12493068	3R	12493046	12493068	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493069:12493126	3R	12493069	12493126	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493127:12493155	3R	12493127	12493155	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493156:12493168	3R	12493156	12493168	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493169:12493216	3R	12493169	12493216	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493217:12493231	3R	12493217	12493231	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493232:12493374	3R	12493232	12493374	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493375:12493418	3R	12493375	12493418	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493419:12493528	3R	12493419	12493528	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493529:12493636	3R	12493529	12493636	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493637:12493669	3R	12493637	12493669	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493670:12493711	3R	12493670	12493711	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493712:12493726	3R	12493712	12493726	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493727:12493729	3R	12493727	12493729	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493730:12493732	3R	12493730	12493732	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493733:12493759	3R	12493733	12493759	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493760:12493798	3R	12493760	12493798	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493799:12493834	3R	12493799	12493834	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493835:12493845	3R	12493835	12493845	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493846:12493914	3R	12493846	12493914	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12493915:12494020	3R	12493915	12494020	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494021:12494044	3R	12494021	12494044	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494045:12494275	3R	12494045	12494275	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494276:12494449	3R	12494276	12494449	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494450:12494467	3R	12494450	12494467	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494468:12494572	3R	12494468	12494572	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494573:12494584	3R	12494573	12494584	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494585:12494596	3R	12494585	12494596	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494597:12494623	3R	12494597	12494623	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494624:12494641	3R	12494624	12494641	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494642:12494655	3R	12494642	12494655	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494657:12494719	3R	12494657	12494719	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494720:12494864	3R	12494720	12494864	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494866:12494873	3R	12494866	12494873	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494874:12494891	3R	12494874	12494891	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494892:12494909	3R	12494892	12494909	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494910:12494942	3R	12494910	12494942	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494944:12494948	3R	12494944	12494948	contained	0	P3_prediction	.	.	P3	.
S1-00220	P3:3R:12494949:12494952	3R	12494949	12494952	contained	0	P3_prediction	.	.	P3	.
