exp_id	model_key	window	stride	weight_mode	data_jsonl	model_dir	n_windows	variant	threshold	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision_iou50	segment_recall_iou50	segment_f1_iou50	mean_matched_iou	boundary_precision_100bp	boundary_recall_100bp	boundary_f1_100bp	median_boundary_error_bp	mean_pred_fragments_per_true_te	median_pred_fragments_per_true_te	split_true_te_rate	missed_true_te_rate	pred_short_fragment_rate	mean_pred_segment_len	chrom	source_path
PIPE-TEFM-SEG-SF-20260618	generanno	2048	512	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w2048_s512/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w2048_seed42	4800	gap200_min100	0.5	1088160	179110	51997	1139869	0.8586646886614534	0.954394877196737	0.9040024889643591	0.4636412951540704	0.5153314009473245	2459136	3661	1215	695	520	2966	0.5720164609053497	0.18983884184649003	0.2850697292863002	0.8398751800584892	0.39753086419753086	0.13193116634799235	0.1981132075471698	8.5	0.9292543021032504	1.0	0.0019120458891013384	0.07347719202403714	0.0	1043.0205761316872	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w2048_s512.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	2048	512	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w2048_s512/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w2048_seed42	4800	gap200_min100	0.5	1088160.0	179110.0	51997.0	1139869.0	0.8586646886614534	0.9543948771967371	0.904002488964359	0.4636412951540704	0.5153314009473245	2459136.0	3661.0	1215.0	695.0	520.0	2966.0	0.5720164609053497	0.18983884184649003	0.2850697292863002	0.8398751800584892	0.39753086419753086	0.13193116634799235	0.1981132075471698	8.5	0.9292543021032504	1.0	0.0019120458891013384	0.07347719202403714	0.0	1043.0205761316872	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w2048_s512.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	2048	512	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w2048_s512/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w2048_seed42	4800	hmm_penalty2	0.5	1068934	63389	71223	1255590	0.9440186236612698	0.9375322872200934	0.9407642751531368	0.4636412951540704	0.46045562343847596	2459136	3661	3038	2470	568	1191	0.8130348913759052	0.6746790494400438	0.7374234960441858	0.8898788109286644	0.6942067149440422	0.5760721114449604	0.6296462158531124	3.5	0.9699535645998361	1.0	0.034963124829281614	0.07183829554766458	0.08887425938117183	372.71988150098747	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w2048_s512.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	2048	512	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w2048_s512/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w2048_seed42	4800	hmm_penalty2	0.5	1068934.0	63389.0	71223.0	1255590.0	0.9440186236612698	0.9375322872200934	0.9407642751531367	0.4636412951540704	0.46045562343847596	2459136.0	3661.0	3038.0	2470.0	568.0	1191.0	0.8130348913759052	0.6746790494400438	0.7374234960441858	0.8898788109286644	0.6942067149440423	0.5760721114449604	0.6296462158531124	3.5	0.9699535645998361	1.0	0.034963124829281614	0.07183829554766458	0.08887425938117183	372.71988150098747	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w2048_s512.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	2048	512	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w2048_s512/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w2048_seed42	4800	crf_style_penalty4	0.5	1069220	63883	70937	1255096	0.9436211888945665	0.9377831298672025	0.9406931015369997	0.4636412951540704	0.4607728080106184	2459136	3661	2863	2364	499	1297	0.8257073000349284	0.6457252116907949	0.7247087676272227	0.8895368580740851	0.703807195249738	0.5503960666484567	0.6177191906805641	3.5	0.9565692433761267	1.0	0.025676044796503688	0.07375034143676591	0.07020607754104087	395.7747118407265	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w2048_s512.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	2048	512	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w2048_s512/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w2048_seed42	4800	crf_style_penalty4	0.5	1069220.0	63883.0	70937.0	1255096.0	0.9436211888945665	0.9377831298672024	0.9406931015369998	0.4636412951540704	0.4607728080106184	2459136.0	3661.0	2863.0	2364.0	499.0	1297.0	0.8257073000349284	0.6457252116907949	0.7247087676272226	0.8895368580740851	0.703807195249738	0.5503960666484567	0.617719190680564	3.5	0.9565692433761267	1.0	0.025676044796503688	0.07375034143676591	0.07020607754104087	395.7747118407265	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w2048_s512.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	raw_threshold	0.5	2277691	140676	136123	2363782	0.9418301688701508	0.9436066739193658	0.9427175844613436	0.4907849748854882	0.491710706524568	4918272	7190	13913	5307	8606	1883	0.38144181700567814	0.7381084840055633	0.5029616642183575	0.892191569615227	0.32631351972974915	0.631432545201669	0.4302705776429891	3.5	1.4240611961057024	1.0	0.16022253129346314	0.05799721835883171	0.5696830302594695	173.82067131459786	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	raw_threshold	0.5	2277691.0	140676.0	136123.0	2363782.0	0.9418301688701507	0.9436066739193658	0.9427175844613435	0.4907849748854882	0.491710706524568	4918272.0	7190.0	13913.0	5307.0	8606.0	1883.0	0.38144181700567814	0.7381084840055633	0.5029616642183575	0.892191569615227	0.32631351972974915	0.631432545201669	0.4302705776429891	3.5	1.4240611961057024	1.0	0.16022253129346314	0.05799721835883171	0.5696830302594694	173.82067131459786	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	gap50_min80	0.5	2289101	178366	124713	2326092	0.92771291368841	0.9483336329974058	0.9379099461801114	0.4907849748854882	0.5016938876093067	4918272	7190	4247	3312	935	3878	0.7798445961855427	0.46063977746870655	0.5791728600157384	0.858584672036801	0.5945373204615022	0.35118219749652296	0.4415493573489552	7.0	0.9336578581363004	1.0	0.009457579972183588	0.07746870653685675	0.0	580.9905815870026	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	gap50_min80	0.5	2289101.0	178366.0	124713.0	2326092.0	0.9277129136884101	0.9483336329974058	0.9379099461801113	0.4907849748854882	0.5016938876093067	4918272.0	7190.0	4247.0	3312.0	935.0	3878.0	0.7798445961855427	0.46063977746870655	0.5791728600157384	0.858584672036801	0.5945373204615022	0.35118219749652296	0.4415493573489552	7.0	0.9336578581363004	1.0	0.009457579972183588	0.07746870653685675	0.0	580.9905815870026	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	gap100_min100	0.5	2296896	235060	116918	2269398	0.9071626837117233	0.9515629621834988	0.9288325174846384	0.4907849748854882	0.5148060131688528	4918272	7190	3356	2368	988	4822	0.7056019070321812	0.329346314325452	0.4490802199886213	0.8489747725262038	0.5068533969010727	0.23657858136300416	0.32258676275365067	8.0	0.9221140472878998	1.0	0.0029207232267037552	0.08178025034770514	0.0	754.4564958283671	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	gap100_min100	0.5	2296896.0	235060.0	116918.0	2269398.0	0.9071626837117234	0.9515629621834987	0.9288325174846384	0.4907849748854882	0.5148060131688528	4918272.0	7190.0	3356.0	2368.0	988.0	4822.0	0.7056019070321812	0.329346314325452	0.4490802199886213	0.8489747725262038	0.5068533969010727	0.23657858136300416	0.32258676275365067	8.0	0.9221140472878998	1.0	0.0029207232267037552	0.08178025034770514	0.0	754.4564958283671	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	gap200_min100	0.5	2319057	370376	94757	2134082	0.8622847269294308	0.9607438684173677	0.908855479658343	0.4907849748854882	0.5468247791094107	4918272	7190	2491	1438	1053	5752	0.5772782015254918	0.2	0.29707674826980685	0.8311756313789392	0.3869931754315536	0.13407510431154382	0.19915298006404297	10.5	0.935326842837274	1.0	0.0009735744089012518	0.06634214186369958	0.0	1079.6599759132878	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	gap200_min100	0.5	2319057.0	370376.0	94757.0	2134082.0	0.8622847269294308	0.9607438684173678	0.9088554796583429	0.4907849748854882	0.5468247791094107	4918272.0	7190.0	2491.0	1438.0	1053.0	5752.0	0.5772782015254918	0.2	0.29707674826980685	0.8311756313789392	0.3869931754315536	0.13407510431154382	0.19915298006404297	10.5	0.935326842837274	1.0	0.0009735744089012518	0.06634214186369958	0.0	1079.6599759132878	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	hmm_penalty2	0.5	2278777	141166	135037	2363292	0.9416655681559442	0.9440565843101415	0.9428595603792247	0.4907849748854882	0.4920311442718093	4918272	7190	6159	4966	1193	2224	0.8062997239811658	0.6906815020862309	0.7440257697205784	0.8867899696917506	0.6778697840558532	0.5806675938803895	0.6255150198516742	4.0	0.9884561891515995	1.0	0.04242002781641168	0.06133518776077886	0.08930021107322618	392.9116739730476	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	hmm_penalty2	0.5	2278777.0	141166.0	135037.0	2363292.0	0.9416655681559443	0.9440565843101415	0.9428595603792248	0.4907849748854882	0.4920311442718093	4918272.0	7190.0	6159.0	4966.0	1193.0	2224.0	0.8062997239811658	0.6906815020862309	0.7440257697205784	0.8867899696917506	0.6778697840558532	0.5806675938803895	0.6255150198516742	4.0	0.9884561891515995	1.0	0.04242002781641168	0.06133518776077886	0.08930021107322618	392.9116739730476	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	crf_style_penalty4	0.5	2279367	142034	134447	2362424	0.9413422229527452	0.9443010107655354	0.9428192955225362	0.4907849748854882	0.49232758985269626	4918272	7190	5888	4809	1079	2381	0.8167459239130435	0.6688456189151599	0.735433552530968	0.8855439475867506	0.6847826086956522	0.560778859527121	0.6166080440434316	4.0	0.9763560500695411	1.0	0.032962447844228096	0.06244784422809457	0.07404891304347826	411.2433763586956	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	1024	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s1024/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	4800	crf_style_penalty4	0.5	2279367.0	142034.0	134447.0	2362424.0	0.9413422229527453	0.9443010107655355	0.9428192955225361	0.4907849748854882	0.49232758985269626	4918272.0	7190.0	5888.0	4809.0	1079.0	2381.0	0.8167459239130433	0.6688456189151599	0.735433552530968	0.8855439475867505	0.6847826086956521	0.560778859527121	0.6166080440434316	4.0	0.9763560500695411	1.0	0.032962447844228096	0.06244784422809457	0.07404891304347826	411.2433763586956	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s1024.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	raw_threshold	0.5	2276346	140657	136522	2363723	0.9418052025587059	0.9434192007188126	0.9426115107422124	0.49069479513744274	0.491535712658788	4917248	7187	13964	5310	8654	1877	0.38026353480378117	0.7388340058438848	0.5021039194364333	0.8915160551783786	0.32490690346605555	0.6312786976485321	0.4290104486785494	3.5	1.4214554055934325	1.0	0.16348963406149994	0.05802142757757062	0.5708965912346032	173.08815525637354	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	raw_threshold	0.5	2276346.0	140657.0	136522.0	2363723.0	0.941805202558706	0.9434192007188125	0.9426115107422125	0.49069479513744274	0.491535712658788	4917248.0	7187.0	13964.0	5310.0	8654.0	1877.0	0.38026353480378117	0.7388340058438848	0.5021039194364333	0.8915160551783786	0.32490690346605555	0.6312786976485321	0.4290104486785494	3.5	1.4214554055934325	1.0	0.16348963406149994	0.05802142757757062	0.5708965912346032	173.08815525637354	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	gap50_min80	0.5	2287488	178442	125380	2325938	0.9276370375477001	0.948036941929687	0.9377260546552655	0.49069479513744274	0.5014857904258643	4917248	7187	4235	3295	940	3892	0.7780401416765053	0.45846667594267426	0.5769567501313254	0.8585620344470033	0.5926800472255017	0.3492416863781828	0.43950271406058483	6.5	0.9332127452344511	1.0	0.009322387644357869	0.07708362320857103	0.0	582.2739079102715	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	gap50_min80	0.5	2287488.0	178442.0	125380.0	2325938.0	0.9276370375477001	0.9480369419296869	0.9377260546552655	0.49069479513744274	0.5014857904258643	4917248.0	7187.0	4235.0	3295.0	940.0	3892.0	0.7780401416765053	0.45846667594267426	0.5769567501313254	0.8585620344470033	0.5926800472255017	0.3492416863781828	0.43950271406058483	6.5	0.9332127452344511	1.0	0.009322387644357869	0.07708362320857103	0.0	582.2739079102715	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	gap100_min100	0.5	2295404	234274	117464	2270106	0.907389794274212	0.9513176850121929	0.928834653233374	0.49069479513744274	0.5144499524937526	4917248	7187	3355	2369	986	4818	0.7061102831594634	0.32962293029080286	0.4494403339024853	0.8492100926370014	0.5078986587183308	0.23709475441769862	0.3232783153101878	8.0	0.9224989564491443	1.0	0.002921942395992765	0.08084040628913315	0.0	754.0023845007452	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	gap100_min100	0.5	2295404.0	234274.0	117464.0	2270106.0	0.9073897942742121	0.9513176850121929	0.928834653233374	0.49069479513744274	0.5144499524937526	4917248.0	7187.0	3355.0	2369.0	986.0	4818.0	0.7061102831594634	0.32962293029080286	0.4494403339024853	0.8492100926370014	0.5078986587183308	0.23709475441769862	0.3232783153101878	8.0	0.9224989564491443	1.0	0.002921942395992765	0.08084040628913315	0.0	754.0023845007452	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	gap200_min100	0.5	2316913	369422	95955	2134958	0.862481038291948	0.9602319729052728	0.9087353455039935	0.49069479513744274	0.5463086262885256	4917248	7187	2493	1443	1050	5744	0.5788206979542719	0.2007791846389314	0.2981404958677686	0.8304146982941085	0.3870838347372643	0.13427021010157228	0.19938016528925617	10.5	0.9350215667176847	1.0	0.0008348406845693614	0.06609155419507444	0.0	1077.5511432009628	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	gap200_min100	0.5	2316913.0	369422.0	95955.0	2134958.0	0.8624810382919479	0.9602319729052727	0.9087353455039935	0.49069479513744274	0.5463086262885256	4917248.0	7187.0	2493.0	1443.0	1050.0	5744.0	0.5788206979542719	0.2007791846389314	0.2981404958677686	0.8304146982941084	0.3870838347372643	0.13427021010157228	0.19938016528925617	10.5	0.9350215667176847	1.0	0.0008348406845693614	0.06609155419507444	0.0	1077.5511432009628	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	hmm_penalty2	0.5	2277288	141440	135580	2362940	0.9415229823279013	0.9438096074878526	0.9426649082415003	0.49069479513744274	0.4918865186380675	4917248	7187	6181	4974	1207	2213	0.8047241546675296	0.6920829275080006	0.7441651705565531	0.8864998181951204	0.6770749069729817	0.5823013774871295	0.6261220825852782	4.0	0.9905384722415472	1.0	0.04410741616808126	0.06108251008765827	0.09076201261931727	391.3166154343957	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	hmm_penalty2	0.5	2277288.0	141440.0	135580.0	2362940.0	0.9415229823279013	0.9438096074878526	0.9426649082415003	0.49069479513744274	0.4918865186380675	4917248.0	7187.0	6181.0	4974.0	1207.0	2213.0	0.8047241546675296	0.6920829275080006	0.744165170556553	0.8864998181951204	0.6770749069729817	0.5823013774871295	0.6261220825852782	4.0	0.9905384722415472	1.0	0.04410741616808126	0.06108251008765827	0.09076201261931727	391.31661543439566	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	crf_style_penalty4	0.5	2277672	142172	135196	2362208	0.9412474523151079	0.9439687541962511	0.9426061391616136	0.49069479513744274	0.4921134748542274	4917248	7187	5907	4818	1089	2369	0.8156424581005587	0.6703770697091972	0.7359095769054529	0.8844165939432885	0.6822414084983918	0.560734659802421	0.6155491064609745	4.0	0.9784332823152915	1.0	0.03478502852372339	0.06275219145679699	0.07414931437277807	409.65701709835787	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	2048	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s2048/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	2400	crf_style_penalty4	0.5	2277672.0	142172.0	135196.0	2362208.0	0.941247452315108	0.9439687541962511	0.9426061391616136	0.49069479513744274	0.4921134748542274	4917248.0	7187.0	5907.0	4818.0	1089.0	2369.0	0.8156424581005587	0.6703770697091972	0.7359095769054529	0.8844165939432885	0.6822414084983918	0.560734659802421	0.6155491064609745	4.0	0.9784332823152915	1.0	0.03478502852372339	0.06275219145679699	0.07414931437277807	409.65701709835787	WEIGHTED_MEAN	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s2048.tsv
PIPE-TEFM-SEG-SF-20260618	generanno	4096	4096	triangular	software_outputs/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/data/human_H0_overlap_w4096_s4096/test/data.jsonl.gz	software_outputs/tefm_supp/PIPE-TEFM-SUPP-20260617/runs/TFSUPP_generanno_H0_w4096_seed42	1200	raw_threshold	0.5	2272044	142882	139853	2360421	0.9408337978058127	0.9420153514018219	0.9414242038707448	0.49070170084635417	0.4913179524739583	4915200	7183	14641	5289	9352	1894	0.36124581654258586	0.7363218710845051	0.4846957478005865	0.88913109515905	0.3072194522232088	0.6262007517750243	0.4122067448680352	4.0	1.4843380203257692	1.0	0.1717945148266741	0.05805373799248225	0.5901919267809576	164.94269517109487	chr17	reports/tefm_seg_sf/PIPE-TEFM-SEG-SF-20260618/overlap_segment/summary_w4096_s4096.tsv
